"V1","V2","V3","V4","V5","V6","V7","V8"
0.138282111125768,0,0,0,0,0,0,0
0.138282111125768,0,0,0,0,0,0,0
0,0.074459640117433,0,0,0,0,0,0
0,0.074459640117433,0,0,0,0,0,0
0,0,0.0820388496855625,0,0,0,0,0
0,0,0.0820388496855625,0,0,0,0,0
0,0,0,0.0574615415284991,0,0,0,0
0,0,0,0.0574615415284991,0,0,0,0
0,0,0,0,0.0598697459876153,0,0,0
0,0,0,0,0.0598697459876153,0,0,0
0,0,0,0,0,0.141053100853541,0,0
0,0,0,0,0,0.141053100853541,0,0
0,0,0,0,0,0,0.146065022447579,0
0,0,0,0,0,0,0.146065022447579,0
0,0,0,0,0,0,0,0.143787810446374
0,0,0,0,0,0,0,0.143787810446374
0.0508620181955964,0.115172065353974,0,0,0,0,0,0
0.0508620181955964,0.115172065353974,0,0,0,0,0,0
0.0439086815791659,0,0.0905501042789146,0,0,0,0,0
0.0439086815791659,0,0.0905501042789146,0,0,0,0,0
0.112297852219609,0,0,0.0498725440078811,0,0,0,0
0.112297852219609,0,0,0.0498725440078811,0,0,0,0
0.0577271825193879,0,0,0,0.0640842928665831,0,0,0
0.0577271825193879,0,0,0,0.0640842928665831,0,0,0
0.00356306336657566,0,0,0,0,0.129218235553313,0,0
0.00356306336657566,0,0,0,0,0.129218235553313,0,0
0.00516036622905217,0,0,0,0,0,0.109017707786956,0
0.00516036622905217,0,0,0,0,0,0.109017707786956,0
0.123977566048233,0,0,0,0,0,0,0.000723996948525164
0.123977566048233,0,0,0,0,0,0,0.000723996948525164
0,0.00147372458671423,0.0820388496855625,0,0,0,0,0
0,0.00147372458671423,0.0820388496855625,0,0,0,0,0
0,0.074459640117433,0,0,0,0,0,0
0,0.074459640117433,0,0,0,0,0,0
0,0.0644311895625691,0,0,0.00811985491386125,0,0,0
0,0.0644311895625691,0,0,0.00811985491386125,0,0,0
0,0.0459479851869015,0,0,0,0.0813635765488847,0,0
0,0.0459479851869015,0,0,0,0.0813635765488847,0,0
0,0.0881149343765208,0,0,0,0,0.0736961441682668,0
0,0.0881149343765208,0,0,0,0,0.0736961441682668,0
0,0.059158111766711,0,0,0,0,0,0.0530085001025586
0,0.059158111766711,0,0,0,0,0,0.0530085001025586
0,0,0.0820388496855625,0,0,0,0,0
0,0,0.0820388496855625,0,0,0,0,0
0,0,0.0820388496855626,0,0,0,0,0
0,0,0.0820388496855626,0,0,0,0,0
0,0,0.090993356856308,0,0,0.0654068729766273,0,0
0,0,0.090993356856308,0,0,0.0654068729766273,0,0
0,0,0.108312793284018,0,0,0,0.048263051943314,0
0,0,0.108312793284018,0,0,0,0.048263051943314,0
0,0,0.0820388496855625,0,0,0,0,0.143787810446374
0,0,0.0820388496855625,0,0,0,0,0.143787810446374
0,0,0,0.0519039252006082,0.0110389040686366,0,0,0
0,0,0,0.0519039252006082,0.0110389040686366,0,0,0
0,0,0,0,0,0.141053100853541,0,0
0,0,0,0,0,0.141053100853541,0,0
0,0,0,0.057461541528499,0,0,0.146065022447579,0
0,0,0,0.057461541528499,0,0,0.146065022447579,0
0,0,0,0.0507948663870866,0,0,0,0.0945906256828208
0,0,0,0.0507948663870866,0,0,0,0.0945906256828208
0,0,0,0,0.0432403823220103,0.096701423892319,0,0
0,0,0,0,0.0432403823220103,0.096701423892319,0,0
0,0,0,0,0.0487036838394396,0,0.0998705499803063,0
0,0,0,0,0.0487036838394396,0,0.0998705499803063,0
0,0,0,0,0.0476897685955247,0,0,0.0863013329672372
0,0,0,0,0.0476897685955247,0,0,0.0863013329672372
0,0,0,0,0,0.148354293082068,0,0
0,0,0,0,0,0.148354293082068,0,0
0,0,0,0,0,0.143680394615517,0,0.00117022101707552
0,0,0,0,0,0.143680394615517,0,0.00117022101707552
0,0,0,0,0,0,0.154670287324155,0
0,0,0,0,0,0,0.154670287324155,0
0.0307742274593925,0.0207998990121385,0.0880041229618364,0,0,0,0,0
0.0307742274593925,0.0207998990121385,0.0880041229618364,0,0,0,0,0
0.065458642016147,0.12685591072784,0,0,0,0,0,0
0.065458642016147,0.12685591072784,0,0,0,0,0,0
0,0,0,0,0.274762306517583,0,0,0
0,0,0,0,0.274762306517583,0,0,0
0,0.0314149274062615,0,0,0,0.113630122571014,0,0
0,0.0314149274062615,0,0,0,0.113630122571014,0,0
0.0024288058833844,0.0869981132370035,0,0,0,0,0.0571765008994716,0
0.0024288058833844,0.0869981132370035,0,0,0,0,0.0571765008994716,0
0.0116404114267103,0.0828456728320523,0,0,0,0,0,0.00322701853911465
0.0116404114267103,0.0828456728320523,0,0,0,0,0,0.00322701853911465
0.0514657967504289,0,0.092014974753286,0,0,0,0,0
0.0514657967504289,0,0.092014974753286,0,0,0,0,0
0.0494503838533664,0,0.0916243073121175,0,0,0,0,0
0.0494503838533664,0,0.0916243073121175,0,0,0,0,0
0.00988181263100175,0,0.0886786856798524,0,0,0.0345082893197458,0,0
0.00988181263100175,0,0.0886786856798524,0,0,0.0345082893197458,0,0
0.00440354064497109,0,0.0973466195270253,0,0,0,0.026551142623144,0
0.00440354064497109,0,0.0973466195270253,0,0,0,0.026551142623144,0
0.129096203954892,0,0.107062845382503,0,0,0,0,0
0.129096203954892,0,0.107062845382503,0,0,0,0,0
0.0796159718208689,0,0,0.0361220989963735,0.0316989372713098,0,0,0
0.0796159718208689,0,0,0.0361220989963735,0.0316989372713098,0,0,0
0.00430267668874731,0,0,0.0034963085370953,0,0.126761578698914,0,0
0.00430267668874731,0,0,0.0034963085370953,0,0.126761578698914,0,0
0.00897445131552757,0,0,0.0568550554075601,0,0,0.0816356182085984,0
