"Ea.action.outcome","Pa.action.outcome","Pch.action.outcome","Pci.action.outcome","Pf.action.outcome","Pp.action.outcome","Pv.action.outcome","Sm.action.outcome"
0.712252767039323,0.0646103463227155,0.190046205965512,0.232809231960539,0.249021626490446,0.189822358926264,0.181234891906901,0.185755551279158
0.712252767039323,0.0646103463227155,0.190046205965512,0.232809231960539,0.249021626490446,0.189822358926264,0.181234891906901,0.185755551279158
0.0789897956496821,0.781826244095769,0.27483117646492,0.283484051111976,0.212060187847878,0.078353269885069,0.0822788361820904,0.285238173259399
0.0789897956496821,0.781826244095769,0.27483117646492,0.283484051111976,0.212060187847878,0.078353269885069,0.0822788361820904,0.285238173259399
0.23766526853909,0.168978078085795,0.618434664558356,0.235134920836152,0.236034662280509,0.157058283170028,0.163395447947224,0.133265289305628
0.23766526853909,0.168978078085795,0.618434664558356,0.235134920836152,0.236034662280509,0.157058283170028,0.163395447947224,0.133265289305628
0.28998235802564,0.194156910585742,0.284099895614197,0.741869713369164,0.251732092063018,0.0657535170692204,0.0740527558521862,0.149379986662208
0.28998235802564,0.194156910585742,0.284099895614197,0.741869713369164,0.251732092063018,0.0657535170692204,0.0740527558521862,0.149379986662208
0.244426877350676,0.110612523464216,0.193174057955401,0.155034377694403,0.702405122304512,0.118152780923183,0.289091667672177,0.106107818233165
0.244426877350676,0.110612523464216,0.193174057955401,0.155034377694403,0.702405122304512,0.118152780923183,0.289091667672177,0.106107818233165
0.300960904975311,0.0861356196900765,0.199349197671846,0.093744762410827,0.205635057899293,0.704646578496883,0.146739532235738,0.202574050020169
0.300960904975311,0.0861356196900765,0.199349197671846,0.093744762410827,0.205635057899293,0.704646578496883,0.146739532235738,0.202574050020169
0.206643259675477,0.0515306193064662,0.13731008161982,0.059492611561192,0.292802868776762,0.121112701581994,0.715693238685385,0.261263275806856
0.206643259675477,0.0515306193064662,0.13731008161982,0.059492611561192,0.292802868776762,0.121112701581994,0.715693238685385,0.261263275806856
0.21064753339697,0.175210476778641,0.118483985788667,0.116109483201011,0.128020440321832,0.150248237293302,0.285884013337719,0.771623126894366
0.21064753339697,0.175210476778641,0.118483985788667,0.116109483201011,0.128020440321832,0.150248237293302,0.285884013337719,0.771623126894366
0.578467608066747,0.704523507098534,0.319779910788003,0.38318146039678,0.314306302138333,0.189823283393499,0.192945875225366,0.342386461338122
