"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,0,0,0,0,0,0,0,0,0,0
1.62732675443468,0,0,0,0,0,0,0,0,0,0
0,2.43330543985343,0,0,0,0,0,0,0,0,0
2.6999193840665,4.88540405265861,0,0,0,0,0,0,0,0,0
0,0,2.99531250316953,0,0,0,0,0,0,0,0
0,0.27236258341505,2.86070327555199,0,0,0,0,0,0,0,0
0,0,0,0.456963452054745,0,0,0,0,0,0,0
1.67739030493122,0,0,0.395457412881838,0,0,0,0,0,0,0
0,2.43053775399537,0,0.220509528969748,0,0,0,0,0,0,0
2.68209607676067,4.8706629205649,0,0,0,0,0,0,0,0,0
0,0,2.82896052878212,0.0996762499669243,0,0,0,0,0,0,0
0,0.432806750683811,2.64696529065806,0.0805561352873218,0,0,0,0,0,0,0
0,0,0,0,1.34649300263402,0,0,0,0,0,0
0.253178816191053,0,0,0,1.32369554130949,0,0,0,0,0,0
0,1.98669110075079,0,0,0.870575568437305,0,0,0,0,0,0
2.92110251000941,5.16522843103217,0,0,0,0,0,0,0,0,0
0,0,2.70099116056413,0,0.500256192193062,0,0,0,0,0,0
0,0.220114866084344,2.60565322011946,0,0.477397009053018,0,0,0,0,0,0
0,0,0,0.420586904202051,0.91589618449703,0,0,0,0,0,0
0.7701604906848,0,0,0.394020993433453,0.873745335717801,0,0,0,0,0,0
0,2.11919742155808,0,0.226700428541062,0.606737437624955,0,0,0,0,0,0
2.55735652822079,4.71173248997943,0,0,0.0885619035705227,0,0,0,0,0,0
0,0,2.5461522228343,0.118413469179744,0.427536470218808,0,0,0,0,0,0
0,0.424747127806072,2.38853696108318,0.0982586704457375,0.395803394401078,0,0,0,0,0,0
0,0,0,0,0,1.11351914071983,0,0,0,0,0
1.55242475620246,0,0,0,0,1.1865417986128,0,0,0,0,0
0,2.64227899272928,0,0,0,1.28250471642045,0,0,0,0,0
2.64649799845604,5.09166828056105,0,0,0,1.56363959678223,0,0,0,0,0
0,0,3.49258468353506,0,0,1.22632204073221,0,0,0,0,0
0,0,3.49642967665889,0,0,1.22592799633096,0,0,0,0,0
0,0,0,0.516348622682918,0,1.38261513054261,0,0,0,0,0
1.59538031313896,0,0,0.459807275763212,0,1.42819170162396,0,0,0,0,0
0,2.66121936639484,0,0.259002637850502,0,1.41869571686918,0,0,0,0,0
2.63721035022514,5.07808660719124,0,0,0,1.52680280371814,0,0,0,0,0
0,0,3.36496129642919,0.0864107059628007,0,1.26723317338626,0,0,0,0,0
0,0.14115987453454,3.30725006533924,0.0801339333289345,0,1.27112588109645,0,0,0,0,0
