Location: Fake forest
From parameter file: C:\Users\ben\Desktop\inputs\input_GMF_0-0-0-0-0-1-0-0-0.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ACRU	Sdl Abs Den: ACSA	Sdl Abs Den: BEAL	Sdl Abs Den: FAGR	Sdl Abs Den: TSCA	Sdl Abs Den: FRAM	Sdl Abs Den: PIST	Sdl Abs Den: PRSE	Sdl Abs Den: QURU	Sdl Den Total:	Sapl Abs BA: ACRU	Sapl Abs BA: ACSA	Sapl Abs BA: BEAL	Sapl Abs BA: FAGR	Sapl Abs BA: TSCA	Sapl Abs BA: FRAM	Sapl Abs BA: PIST	Sapl Abs BA: PRSE	Sapl Abs BA: QURU	Sapl BA Total:	Sapl Rel BA: ACRU	Sapl Rel BA: ACSA	Sapl Rel BA: BEAL	Sapl Rel BA: FAGR	Sapl Rel BA: TSCA	Sapl Rel BA: FRAM	Sapl Rel BA: PIST	Sapl Rel BA: PRSE	Sapl Rel BA: QURU	Sapl Abs Den: ACRU	Sapl Abs Den: ACSA	Sapl Abs Den: BEAL	Sapl Abs Den: FAGR	Sapl Abs Den: TSCA	Sapl Abs Den: FRAM	Sapl Abs Den: PIST	Sapl Abs Den: PRSE	Sapl Abs Den: QURU	Sapl Den Total:	Sapl Rel Den: ACRU	Sapl Rel Den: ACSA	Sapl Rel Den: BEAL	Sapl Rel Den: FAGR	Sapl Rel Den: TSCA	Sapl Rel Den: FRAM	Sapl Rel Den: PIST	Sapl Rel Den: PRSE	Sapl Rel Den: QURU	Adult Abs BA: ACRU	Adult Abs BA: ACSA	Adult Abs BA: BEAL	Adult Abs BA: FAGR	Adult Abs BA: TSCA	Adult Abs BA: FRAM	Adult Abs BA: PIST	Adult Abs BA: PRSE	Adult Abs BA: QURU	Adult BA Total:	Adult Rel BA: ACRU	Adult Rel BA: ACSA	Adult Rel BA: BEAL	Adult Rel BA: FAGR	Adult Rel BA: TSCA	Adult Rel BA: FRAM	Adult Rel BA: PIST	Adult Rel BA: PRSE	Adult Rel BA: QURU	Adult Abs Den: ACRU	Adult Abs Den: ACSA	Adult Abs Den: BEAL	Adult Abs Den: FAGR	Adult Abs Den: TSCA	Adult Abs Den: FRAM	Adult Abs Den: PIST	Adult Abs Den: PRSE	Adult Abs Den: QURU	Adult Den Total:	Adult Rel Den: ACRU	Adult Rel Den: ACSA	Adult Rel Den: BEAL	Adult Rel Den: FAGR	Adult Rel Den: TSCA	Adult Rel Den: FRAM	Adult Rel Den: PIST	Adult Rel Den: PRSE	Adult Rel Den: QURU	Snag Abs BA: ACRU	Snag Abs BA: ACSA	Snag Abs BA: BEAL	Snag Abs BA: FAGR	Snag Abs BA: TSCA	Snag Abs BA: FRAM	Snag Abs BA: PIST	Snag Abs BA: PRSE	Snag Abs BA: QURU	Snag BA Total:	Snag Rel BA: ACRU	Snag Rel BA: ACSA	Snag Rel BA: BEAL	Snag Rel BA: FAGR	Snag Rel BA: TSCA	Snag Rel BA: FRAM	Snag Rel BA: PIST	Snag Rel BA: PRSE	Snag Rel BA: QURU	Snag Abs Den: ACRU	Snag Abs Den: ACSA	Snag Abs Den: BEAL	Snag Abs Den: FAGR	Snag Abs Den: TSCA	Snag Abs Den: FRAM	Snag Abs Den: PIST	Snag Abs Den: PRSE	Snag Abs Den: QURU	Snag Den Total:	Snag Rel Den: ACRU	Snag Rel Den: ACSA	Snag Rel Den: BEAL	Snag Rel Den: FAGR	Snag Rel Den: TSCA	Snag Rel Den: FRAM	Snag Rel Den: PIST	Snag Rel Den: PRSE	Snag Rel Den: QURU
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000772287	0	0	0	0.000772287	0	0	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00507924	0	0	0	0.00507924	0	0	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312504	0	0	0	0.0312504	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0.0443647	0	0	0	0.0443647	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.161162	0	0	0	0.161162	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829465	0	0	0	0.829465	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38817	0	0	0	1.38817	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0.000482901	0	0	0	0.000482901	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.75222	0	0	0	1.75222	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	25	0	0	0	25	0	0	0	0	0	0.00500746	0	0	0	0.00500746	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.22899	0	0	0	2.22899	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	32	0	0	0	32	0	0	0	0	0	0.0134929	0	0	0	0.0134929	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.56913	0	0	0	2.56913	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	39	0	0	0	39	0	0	0	0	0	0.0107819	0	0	0	0.0107819	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3.11776	0	0	0	3.11776	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	43	0	0	0	43	0	0	0	0	0	0.0170559	0	0	0	0.0170559	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3.66647	0	0	0	3.66647	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	53	0	0	0	53	0	0	0	0	0	0.0329746	0	0	0	0.0329746	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.32957	0	0	0	4.32957	0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	58	0	0	0	58	0	0	0	0	0	0.0301381	0	0	0	0.0301381	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.1947	0	0	0	5.1947	0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	0	0	0	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	65	0	0	0	65	0	0	0	0	0	0.0270209	0	0	0	0.0270209	0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6.08431	0	0	0	6.08431	0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	87	0	0	0	87	0	0	0	0	0	0.0352125	0	0	0	0.0352125	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7.29099	0	0	0	7.29099	0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
