"V1","V2","V3","V4","V5","V6"
0,0.0842995068967932,0,0,0,0
0,0.0842995068967932,0,0,0,0
0,0.0842995068967932,0,0,0,0
0,0.151580708489469,0,0,0,0
0,0.151580708489469,0,0,0,0
0,0.151580708489469,0,0,0,0
0,0,0,0,0.626792901528403,0
0,0,0,0,0.626792901528403,0
0,0,0,0,0.626792901528403,0
0,0.0961352357406305,0.0138703142119307,0.0267321378451729,0,0.112516948056621
0,0.0961352357406305,0.0138703142119307,0.0267321378451729,0,0.112516948056621
0,0.0961352357406305,0.0138703142119307,0.0267321378451729,0,0.112516948056621
0,0.0888276570107113,0.00516200762508992,0,0,0
0,0.0888276570107113,0.00516200762508992,0,0,0
0,0.0888276570107113,0.00516200762508992,0,0,0
0,0.0690154295863671,0.00771009023239198,0,0,0.0944566415863947
0,0.0690154295863671,0.00771009023239198,0,0,0.0944566415863947
0,0.0690154295863671,0.00771009023239198,0,0,0.0944566415863947
0,0.0778730781031928,0,0.0460749627829618,0,0
0,0.0778730781031928,0,0.0460749627829618,0,0
0,0.0778730781031928,0,0.0460749627829618,0,0
0,0.0603399173011869,0.00581447375727298,0,0,0
0,0.0603399173011869,0.00581447375727298,0,0,0
0,0.0603399173011869,0.00581447375727298,0,0,0
0,0.0593257256428504,0,0.00801703893566598,0.0839884271577539,0
0,0.0593257256428504,0,0.00801703893566598,0.0839884271577539,0
0,0.0593257256428504,0,0.00801703893566598,0.0839884271577539,0
0,0.0584181574951677,0,0,0.0481823327326951,0
0,0.0584181574951677,0,0,0.0481823327326951,0
0,0.0584181574951677,0,0,0.0481823327326951,0
0,0.348848003267086,0,0,0.229629034283015,0
0,0.348848003267086,0,0,0.229629034283015,0
0,0.348848003267086,0,0,0.229629034283015,0
0,0.0353581887188149,0,0,0,0.0672077483215917
0,0.0353581887188149,0,0,0,0.0672077483215917
0,0.0353581887188149,0,0,0,0.0672077483215917
0.00320649825264437,0.035037687497475,0,0.0545518924146157,0,0
0.00320649825264437,0.035037687497475,0,0.0545518924146157,0,0
0.00320649825264437,0.035037687497475,0,0.0545518924146157,0,0
0,0,0.0159104911621679,0,0,0
0,0,0.0159104911621679,0,0,0
0,0,0.0159104911621679,0,0,0
0,0,0,0.191784006868978,0,0
0,0,0,0.191784006868978,0,0
0,0,0,0.191784006868978,0,0
0,0,0,0.0273114267194283,0.133958861543698,0
0,0,0,0.0273114267194283,0.133958861543698,0
0,0,0,0.0273114267194283,0.133958861543698,0
0,0,0,0,0.143529934099487,0
0,0,0,0,0.143529934099487,0
0,0,0,0,0.143529934099487,0
0,0,0,0,0,0.0951605688853247
0,0,0,0,0,0.0951605688853247
0,0,0,0,0,0.0951605688853247
0,0,0,0.11276258763753,0,0
0,0,0,0.11276258763753,0,0
0,0,0,0.11276258763753,0,0
0,0,0,0,0.56937303584948,0
0,0,0,0,0.56937303584948,0
0,0,0,0,0.56937303584948,0
0,0,0,0.0570772925012532,0,0.0793410583417866
0,0,0,0.0570772925012532,0,0.0793410583417866
0,0,0,0.0570772925012532,0,0.0793410583417866
0,0,0,0,0.123587148542593,0
0,0,0,0,0.123587148542593,0
0,0,0,0,0.123587148542593,0
0,0,0,0,0.0447270997139377,0.0499409380364646
0,0,0,0,0.0447270997139377,0.0499409380364646
0,0,0,0,0.0447270997139377,0.0499409380364646
0,0,0,0,0,0.0915696086965561
0,0,0,0,0,0.0915696086965561
0,0,0,0,0,0.0915696086965561
0,0.0546375952395326,0,0,0.0683185017594915,0
0,0.0546375952395326,0,0,0.0683185017594915,0
0,0.0546375952395326,0,0,0.0683185017594915,0
0.00077438085519653,0.0215065428756718,0,0,0,0.0724154326183796
0.00077438085519653,0.0215065428756718,0,0,0,0.0724154326183796
0.00077438085519653,0.0215065428756718,0,0,0,0.0724154326183796
0,0,0.00241984772789841,0.0448174995410581,0,0.0495558433737609
0,0,0.00241984772789841,0.0448174995410581,0,0.0495558433737609
0,0,0.00241984772789841,0.0448174995410581,0,0.0495558433737609
0,0,0,0.030553009004065,0.0967309346276049,0
0,0,0,0.030553009004065,0.0967309346276049,0
0,0,0,0.030553009004065,0.0967309346276049,0
0.00239925746852134,0,0,0,0,0.104196140662201
0.00239925746852134,0,0,0,0,0.104196140662201
0.00239925746852134,0,0,0,0,0.104196140662201
0.0425149233767091,0,0,0,0,0
0.0425149233767091,0,0,0,0,0
0.0425149233767091,0,0,0,0,0
0.000607010894443451,0.0764143150078898,0,0,0,0
0.000607010894443451,0.0764143150078898,0,0,0,0
0.000607010894443451,0.0764143150078898,0,0,0,0
0.00121920198290737,0.05399016771497,0.0025189326101963,0.0212803501452885,0,0
0.00121920198290737,0.05399016771497,0.0025189326101963,0.0212803501452885,0,0
0.00121920198290737,0.05399016771497,0.0025189326101963,0.0212803501452885,0,0
0.00118948984904872,0.0532791836879213,0.002556251266869,0.0197608778527279,0.00211941904394791,0
0.00118948984904872,0.0532791836879213,0.002556251266869,0.0197608778527279,0.00211941904394791,0
0.00118948984904872,0.0532791836879213,0.002556251266869,0.0197608778527279,0.00211941904394791,0
0.0011102551076119,0.0467822134838711,0.00264429100006783,0.0135827836745723,0.0117137539389251,0.00388933495238061
0.0011102551076119,0.0467822134838711,0.00264429100006783,0.0135827836745723,0.0117137539389251,0.00388933495238061
0.0011102551076119,0.0467822134838711,0.00264429100006783,0.0135827836745723,0.0117137539389251,0.00388933495238061
0.00172688764033029,0.023874931497485,0.00177582511619382,0.0277137484841509,0,0.0357268454650904
0.00172688764033029,0.023874931497485,0.00177582511619382,0.0277137484841509,0,0.0357268454650904
0.00172688764033029,0.023874931497485,0.00177582511619382,0.0277137484841509,0,0.0357268454650904
0.00111454022745437,0.016059275901073,0.00504617004480048,0,0.0571849530788492,0
0.00111454022745437,0.016059275901073,0.00504617004480048,0,0.0571849530788492,0
0.00111454022745437,0.016059275901073,0.00504617004480048,0,0.0571849530788492,0
0.000832904644830743,0.0419987778472472,0.00156162690388552,0,0.0187190361687688,0.0196295730060208
0.000832904644830743,0.0419987778472472,0.00156162690388552,0,0.0187190361687688,0.0196295730060208
0.000832904644830743,0.0419987778472472,0.00156162690388552,0,0.0187190361687688,0.0196295730060208
0.00222058000827776,0,0,0,0,0.223550073057706
0.00222058000827776,0,0,0,0,0.223550073057706
0.00222058000827776,0,0,0,0,0.223550073057706
0.00319021792967749,0,0,0,0.127885178872866,0
0.00319021792967749,0,0,0,0.127885178872866,0
0.00319021792967749,0,0,0,0.127885178872866,0
0.00322100235743954,0.00257651983191176,0,0.013813003348386,0.0863758134716513,0
0.00322100235743954,0.00257651983191176,0,0.013813003348386,0.0863758134716513,0
0.00322100235743954,0.00257651983191176,0,0.013813003348386,0.0863758134716513,0
0.00303840294920397,0,0,0.0473176484320316,0,0.0764212157877279
0.00303840294920397,0,0,0.0473176484320316,0,0.0764212157877279
0.00303840294920397,0,0,0.0473176484320316,0,0.0764212157877279
0.00206809107218858,0.016024792272807,0,0,0.0625776261509307,0.010705652833326
0.00206809107218858,0.016024792272807,0,0,0.0625776261509307,0.010705652833326
0.00206809107218858,0.016024792272807,0,0,0.0625776261509307,0.010705652833326
0.0200126882801507,0,0.0147307222502772,0,0,0
0.0200126882801507,0,0.0147307222502772,0,0,0
0.0200126882801507,0,0.0147307222502772,0,0,0
0,0,0,0.472836766815598,0,0
0,0,0,0.472836766815598,0,0
0,0,0,0.472836766815598,0,0
0,0,0.00265047402172011,0.0432345287871134,0.0289740105596683,0.0272008234803033
0,0,0.00265047402172011,0.0432345287871134,0.0289740105596683,0.0272008234803033
0,0,0.00265047402172011,0.0432345287871134,0.0289740105596683,0.0272008234803033
0.00127736152194704,0,0.00139829498989015,0.0426766871955095,0,0.056544785937977
0.00127736152194704,0,0.00139829498989015,0.0426766871955095,0,0.056544785937977
0.00127736152194704,0,0.00139829498989015,0.0426766871955095,0,0.056544785937977
0,0,0,0,0.0426106457168198,0.0619574449456013
0,0,0,0,0.0426106457168198,0.0619574449456013
0,0,0,0,0.0426106457168198,0.0619574449456013
0,0,0,0.116618616221695,0,0
0,0,0,0.116618616221695,0,0
0,0,0,0.116618616221695,0,0
0,0,0,0.214087630695496,0,0
0,0,0,0.214087630695496,0,0
0,0,0,0.214087630695496,0,0
0.00308801304960871,0,0,0.0154424958328665,0.0873339161873158,0
0.00308801304960871,0,0,0.0154424958328665,0.0873339161873158,0
0.00308801304960871,0,0,0.0154424958328665,0.0873339161873158,0
0.00286795218521913,0,0,0,0.0911089458113755,0
0.00286795218521913,0,0,0,0.0911089458113755,0
0.00286795218521913,0,0,0,0.0911089458113755,0
0.000849409090133594,0,0.00599459991797506,0,0.0747043177579522,0
0.000849409090133594,0,0.00599459991797506,0,0.0747043177579522,0
0.000849409090133594,0,0.00599459991797506,0,0.0747043177579522,0
0,0,0,0,0,0.111355456623565
0,0,0,0,0,0.111355456623565
0,0,0,0,0,0.111355456623565
